cnpj;nome_fantasia;cnae_fiscal_principal;descricao_cnae;segmento_varejo;exposicao_ecommerce;bairro;bairro_normalizado;eh_centro;data_inicio_atividade;situacao_cadastral;descricao_situacao_cadastral;baixada;data_fechamento;ano_fechamento;mes_fechamento;periodo_fechamento;fechou_desde_2000
62619494000144;;4784900;Comércio varejista de gás liqüefeito de petróleo (GLP);Combustíveis;Baixa/Não direta;JARDIM GLORIA;JARDIM GLORIA;False;2025-09-08;02;ATIVA;False;;;;;False
62630251000107;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;PAULICEIA;PAULICEIA;False;2025-09-09;02;ATIVA;False;;;;;False
62665698000111;;4772500;Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;Beleza e cuidados pessoais;Alta;JARDIM ABAETE;JARDIM ABAETE;False;2025-09-11;02;ATIVA;False;;;;;False
62724658000101;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CIDADE ALTA;CIDADE ALTA;False;2025-09-15;02;ATIVA;False;;;;;False
62727546000104;;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;Varejo alimentar;Média;SAO DIMAS;SAO DIMAS;False;2025-09-15;02;ATIVA;False;;;;;False
61585865398686;;4771701;Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas;Farmacêutico;Média;POMPEIA;POMPEIA;False;2025-09-22;02;ATIVA;False;;;;;False
62859893000182;;4723700;Comércio varejista de bebidas;Varejo alimentar;Média;VALE DO SOL;VALE DO SOL;False;2025-09-23;02;ATIVA;False;;;;;False
62914875000156;;4724500;Comércio varejista de hortifrutigranjeiros;Varejo alimentar;Baixa/Não direta;JARDIM RESIDENCIAL JAVARY I;JARDIM RESIDENCIAL JAVARY I;False;2025-09-26;02;ATIVA;False;;;;;False
62918759000105;;4744005;Comércio varejista de materiais de construção não especificados anteriormente;Casa e construção;Média;PAU QUEIMADO;PAU QUEIMADO;False;2025-09-26;02;ATIVA;False;;;;;False
62982481000135;;4721102;Padaria e confeitaria com predominância de revenda;Varejo alimentar;Baixa/Não direta;JARDIM IBIRAPUERA;JARDIM IBIRAPUERA;False;2025-10-01;02;ATIVA;False;;;;;False
63008309000148;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;JARDIM RESIDENCIAL JAVARY II;JARDIM RESIDENCIAL JAVARY II;False;2025-10-02;02;ATIVA;False;;;;;False
45861081000314;PIRALOJA;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;CAMPESTRE;CAMPESTRE;False;2025-10-06;02;ATIVA;False;;;;;False
63132610000169;BEAUTYFUN;4772500;Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;Beleza e cuidados pessoais;Alta;MORATO;MORATO;False;2025-10-10;08;BAIXADA;True;2026-06-18;2026;6;2022-2026;True
62742528000193;;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;Varejo alimentar;Média;AREAO;AREAO;False;2025-09-16;02;ATIVA;False;;;;;False
63220314000110;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;VILA INDEPENDENCIA;VILA INDEPENDENCIA;False;2025-10-16;02;ATIVA;False;;;;;False
63250477000145;;4789005;Comércio varejista de produtos saneantes domissanitários;Outros varejos;Média;NOSSA SENHORA DE FATIMA;NOSSA SENHORA DE FATIMA;False;2025-10-17;08;BAIXADA;True;2026-01-25;2026;1;2022-2026;True
63253334000197;;4723700;Comércio varejista de bebidas;Varejo alimentar;Média;CHACARAS AGUA BRANCA;CHACARAS AGUA BRANCA;False;2025-10-18;02;ATIVA;False;;;;;False
63262445000160;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;SANTA TEREZINHA;SANTA TEREZINHA;False;2025-10-20;02;ATIVA;False;;;;;False
63263122000190;;4772500;Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;Beleza e cuidados pessoais;Alta;GUAMIUM;GUAMIUM;False;2025-10-20;02;ATIVA;False;;;;;False
63267929000100;HOTCH FIT;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;JARDIM ABAETE;JARDIM ABAETE;False;2025-10-20;02;ATIVA;False;;;;;False
63270353000121;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;PAULICEIA;PAULICEIA;False;2025-10-20;02;ATIVA;False;;;;;False
63330520000182;SAGRADO BOULANGERIE;4721102;Padaria e confeitaria com predominância de revenda;Varejo alimentar;Baixa/Não direta;CENTRO;CENTRO;True;2025-10-23;02;ATIVA;False;;;;;False
63351482000144;;4783101;Comércio varejista de artigos de joalheria;Joalheria e relojoaria;Alta;VILA REZENDE;VILA REZENDE;False;2025-10-24;08;BAIXADA;True;2026-01-15;2026;1;2022-2026;True
63435479000109;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;POMPEIA;POMPEIA;False;2025-10-30;02;ATIVA;False;;;;;False
63505395000102;;4752100;Comércio varejista especializado de equipamentos de telefonia e comunicação;Tecnologia;Alta;NOVA AMERICA;NOVA AMERICA;False;2025-11-04;02;ATIVA;False;;;;;False
63164311000106;ELETROBIGELI;4742300;Comércio varejista de material elétrico;Casa e construção;Média;CIDADE ALTA;CIDADE ALTA;False;2025-10-13;02;ATIVA;False;;;;;False
63550170000160;IMPERIO PAPEIS;4789005;Comércio varejista de produtos saneantes domissanitários;Outros varejos;Média;VALE DO SOL;VALE DO SOL;False;2025-11-06;02;ATIVA;False;;;;;False
63573036000184;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;VILA INDUSTRIAL;VILA INDUSTRIAL;False;2025-11-07;02;ATIVA;False;;;;;False
63579496000110;;4783101;Comércio varejista de artigos de joalheria;Joalheria e relojoaria;Alta;RESIDENCIAL SERRA VERDE;RESIDENCIAL SERRA VERDE;False;2025-11-08;02;ATIVA;False;;;;;False
63584277000129;;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;Varejo alimentar;Média;AGUA BRANCA;AGUA BRANCA;False;2025-11-09;02;ATIVA;False;;;;;False
63592628000143;GALERIA DOS COLCHOES;4754702;Comércio varejista de artigos de colchoaria;Casa e decoração;Alta;CENTRO;CENTRO;True;2025-11-10;02;ATIVA;False;;;;;False
63651142000139;IMPERIAL JEANS;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;JARDIM DOS MANACAS;JARDIM DOS MANACAS;False;2025-11-13;02;ATIVA;False;;;;;False
63707361000192;;4772500;Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;Beleza e cuidados pessoais;Alta;PIRACICAMIRIM;PIRACICAMIRIM;False;2025-11-17;02;ATIVA;False;;;;;False
63727798000198;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;GARCAS;GARCAS;False;2025-11-18;08;BAIXADA;True;2025-12-17;2025;12;2022-2026;True
63592628000305;;4754702;Comércio varejista de artigos de colchoaria;Casa e decoração;Alta;CENTRO;CENTRO;True;2025-11-27;02;ATIVA;False;;;;;False
63853203000140;;4751201;Comércio varejista especializado de equipamentos e suprimentos de informática;Tecnologia;Alta;LOTEAMENTO SANTA ROSA;LOTEAMENTO SANTA ROSA;False;2025-11-27;02;ATIVA;False;;;;;False
63870896000180;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;RESIDENCIAL ALTOS DO PIRACICABA;RESIDENCIAL ALTOS DO PIRACICABA;False;2025-12-01;02;ATIVA;False;;;;;False
63911670000180;;4755502;Comercio varejista de artigos de armarinho;Casa e decoração;Alta;CONJUNTO RESIDENCIAL MARIO DEDINI;CONJUNTO RESIDENCIAL MARIO DEDINI;False;2025-12-03;02;ATIVA;False;;;;;False
63953383000132;;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;Varejo alimentar;Média;CONJUNTO HABITACIONAL AGUA BRANCA;CONJUNTO HABITACIONAL AGUA BRANCA;False;2025-12-05;02;ATIVA;False;;;;;False
64013792000111;;4789001;Comércio varejista de suvenires, bijuterias e artesanatos;Outros varejos;Média;CAMPESTRE;CAMPESTRE;False;2025-12-11;02;ATIVA;False;;;;;False
64042552000145;;4723700;Comércio varejista de bebidas;Varejo alimentar;Média;JARDIM GLORIA;JARDIM GLORIA;False;2025-12-12;02;ATIVA;False;;;;;False
64046940000102;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CENTRO (ARTEMIS);CENTRO (ARTEMIS);True;2025-12-13;02;ATIVA;False;;;;;False
64047162000168;;4783102;Comércio varejista de artigos de relojoaria;Joalheria e relojoaria;Alta;VILA INDUSTRIAL;VILA INDUSTRIAL;False;2025-12-14;02;ATIVA;False;;;;;False
64053238000168;;4754703;Comércio varejista de artigos de iluminação;Casa e decoração;Alta;PAULICEIA;PAULICEIA;False;2025-12-15;02;ATIVA;False;;;;;False
64071199000121;;4763602;Comércio varejista de artigos esportivos;Esporte e lazer;Alta;NOVA AMERICA;NOVA AMERICA;False;2025-12-15;02;ATIVA;False;;;;;False
64103619000104;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;SANTA TEREZINHA;SANTA TEREZINHA;False;2025-12-18;02;ATIVA;False;;;;;False
47841390001320;;4741500;Comércio varejista de tintas e materiais para pintura;Casa e construção;Média;VILA REZENDE;VILA REZENDE;False;2025-12-18;02;ATIVA;False;;;;;False
64117511000170;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;VILA INDEPENDENCIA;VILA INDEPENDENCIA;False;2025-12-19;02;ATIVA;False;;;;;False
64166616000110;;4783101;Comércio varejista de artigos de joalheria;Joalheria e relojoaria;Alta;POMPEIA;POMPEIA;False;2025-12-26;02;ATIVA;False;;;;;False
64167682000104;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;SANTA TEREZINHA;SANTA TEREZINHA;False;2025-12-26;02;ATIVA;False;;;;;False
64251996000190;;4757100;Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação;Eletroeletrônicos;Alta;CONJUNTO RESIDENCIAL MARIO DEDINI;CONJUNTO RESIDENCIAL MARIO DEDINI;False;2026-01-05;02;ATIVA;False;;;;;False
64254935000187;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;CIDADE ALTA;CIDADE ALTA;False;2026-01-05;02;ATIVA;False;;;;;False
64266890000160;;4744099;Comércio varejista de materiais de construção em geral;Casa e construção;Média;JARDIM MARIA CLAUDIA;JARDIM MARIA CLAUDIA;False;2025-12-19;02;ATIVA;False;;;;;False
64326985000122;;4751201;Comércio varejista especializado de equipamentos e suprimentos de informática;Tecnologia;Alta;PARQUE SAO MATHEUS;PARQUE SAO MATHEUS;False;2026-01-07;02;ATIVA;False;;;;;False
64399432000108;;4783101;Comércio varejista de artigos de joalheria;Joalheria e relojoaria;Alta;POMPEIA;POMPEIA;False;2026-01-11;02;ATIVA;False;;;;;False
64430832000120;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;HIGIENOPOLIS;HIGIENOPOLIS;False;2026-01-12;08;BAIXADA;True;2026-08-06;2026;8;2022-2026;True
64438204000191;M&B FAGANELLO GESTAO DE NEGOCIOS;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;JARDIM NOVA IGUACU;JARDIM NOVA IGUACU;False;2026-01-13;02;ATIVA;False;;;;;False
64447706000189;;4753900;Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo;Eletroeletrônicos;Alta;TAQUARAL;TAQUARAL;False;2026-01-13;02;ATIVA;False;;;;;False
64452467000155;;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;Varejo alimentar;Média;NOVA PIRACICABA;NOVA PIRACICABA;False;2026-01-13;02;ATIVA;False;;;;;False
64499178000101;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;RESIDENCIAL BELA VISTA;RESIDENCIAL BELA VISTA;False;2026-01-15;08;BAIXADA;True;2026-05-26;2026;5;2022-2026;True
64555211000173;;4772500;Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;Beleza e cuidados pessoais;Alta;CIDADE ALTA;CIDADE ALTA;False;2026-01-18;02;ATIVA;False;;;;;False
64556928000130;;4753900;Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo;Eletroeletrônicos;Alta;JARDIM ALGODOAL;JARDIM ALGODOAL;False;2026-01-18;02;ATIVA;False;;;;;False
64562767000197;;4763601;Comércio varejista de brinquedos e artigos recreativos;Esporte e lazer;Alta;PARQUE BELA VISTA;PARQUE BELA VISTA;False;2026-01-19;02;ATIVA;False;;;;;False
64567426000104;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;JARDIM GLORIA;JARDIM GLORIA;False;2026-01-19;02;ATIVA;False;;;;;False
64606606000158;;4751201;Comércio varejista especializado de equipamentos e suprimentos de informática;Tecnologia;Alta;JARDIM CALIFORNIA;JARDIM CALIFORNIA;False;2026-01-20;02;ATIVA;False;;;;;False
64646969000117;;4789004;Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação;Outros varejos;Média;JARDIM CALIFORNIA;JARDIM CALIFORNIA;False;2026-01-22;02;ATIVA;False;;;;;False
64763987000189;ELEVARE ESQUADRIAS DE ALUMINIO;4743100;Comércio varejista de vidros;Casa e construção;Baixa/Não direta;AGUA BRANCA;AGUA BRANCA;False;2026-01-28;02;ATIVA;False;;;;;False
64843729000102;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;BOSQUE DOS LENHEIROS;BOSQUE DOS LENHEIROS;False;2026-02-02;02;ATIVA;False;;;;;False
64854379000180;;4759899;Comércio varejista de outros artigos de uso pessoal e doméstico não especificados anteriormente;Casa e decoração;Alta;CIDADE ALTA;CIDADE ALTA;False;2026-02-02;02;ATIVA;False;;;;;False
64859351000135;;4772500;Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;Beleza e cuidados pessoais;Alta;SANTA TEREZINHA;SANTA TEREZINHA;False;2026-02-02;08;BAIXADA;True;2026-05-13;2026;5;2022-2026;True
64909884000184;SALDAO BELA CASA MOVEIS LTDA;4754701;Comércio varejista de móveis;Casa e decoração;Alta;SANTA TEREZINHA;SANTA TEREZINHA;False;2026-02-03;08;BAIXADA;True;2026-05-19;2026;5;2022-2026;True
64936540000164;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CAMPESTRE;CAMPESTRE;False;2026-02-04;02;ATIVA;False;;;;;False
64962793000102;;4772500;Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;Beleza e cuidados pessoais;Alta;MARIO DEDINI;MARIO DEDINI;False;2026-02-05;02;ATIVA;False;;;;;False
64968368000120;;4724500;Comércio varejista de hortifrutigranjeiros;Varejo alimentar;Baixa/Não direta;VALE DO SOL;VALE DO SOL;False;2026-02-05;02;ATIVA;False;;;;;False
65001883000108;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;PARQUE ORLANDA I;PARQUE ORLANDA I;False;2026-02-08;02;ATIVA;False;;;;;False
65022622000166;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CIDADE JARDIM;CIDADE JARDIM;False;2026-02-09;02;ATIVA;False;;;;;False
65026383000112;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;JARDIM ABAETE;JARDIM ABAETE;False;2026-02-06;02;ATIVA;False;;;;;False
65042862000122;;4723700;Comércio varejista de bebidas;Varejo alimentar;Média;LOTEAMENTO SAO FRANCISCO;LOTEAMENTO SAO FRANCISCO;False;2026-02-10;02;ATIVA;False;;;;;False
65045115000148;;4759899;Comércio varejista de outros artigos de uso pessoal e doméstico não especificados anteriormente;Casa e decoração;Alta;PAULICEIA;PAULICEIA;False;2026-02-10;02;ATIVA;False;;;;;False
65061028000184;;4772500;Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;Beleza e cuidados pessoais;Alta;CENTRO (ARTEMIS);CENTRO (ARTEMIS);True;2026-02-10;08;BAIXADA;True;2026-06-14;2026;6;2022-2026;True
65101505000198;;4763601;Comércio varejista de brinquedos e artigos recreativos;Esporte e lazer;Alta;PARQUE SANTA CECILIA;PARQUE SANTA CECILIA;False;2026-02-12;08;BAIXADA;True;2026-07-14;2026;7;2022-2026;True
65114450000150;;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;Varejo alimentar;Média;JARDIM IBIRAPUERA;JARDIM IBIRAPUERA;False;2026-02-12;02;ATIVA;False;;;;;False
65150602000170;BONTEMPO EM PIRACICABA;4754701;Comércio varejista de móveis;Casa e decoração;Alta;CIDADE ALTA;CIDADE ALTA;False;2026-02-10;02;ATIVA;False;;;;;False
65182071000106;;4782202;Comércio varejista de artigos de viagem;Moda;Alta;CENTRO;CENTRO;True;2026-02-18;02;ATIVA;False;;;;;False
65185730000150;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;BOSQUE DOS LENHEIROS;BOSQUE DOS LENHEIROS;False;2026-02-19;02;ATIVA;False;;;;;False
65306421000190;;4713002;Lojas de variedades, exceto lojas de departamentos ou magazines;Varejo não especializado;Alta;AGUA BRANCA;AGUA BRANCA;False;2026-02-23;02;ATIVA;False;;;;;False
65308078000113;;4763602;Comércio varejista de artigos esportivos;Esporte e lazer;Alta;SAO JUDAS;SAO JUDAS;False;2026-02-24;02;ATIVA;False;;;;;False
65505002000188;;4789007;Comércio varejista de equipamentos para escritório;Outros varejos;Média;JUPIA;JUPIA;False;2026-03-05;02;ATIVA;False;;;;;False
65579640000143;;4772500;Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;Beleza e cuidados pessoais;Alta;CIDADE ALTA;CIDADE ALTA;False;2026-03-10;02;ATIVA;False;;;;;False
65623285000162;;4757100;Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação;Eletroeletrônicos;Alta;CONJUNTO RESIDENCIAL MARIO DEDINI;CONJUNTO RESIDENCIAL MARIO DEDINI;False;2026-03-11;02;ATIVA;False;;;;;False
65660850000161;;4755503;Comercio varejista de artigos de cama, mesa e banho;Casa e decoração;Alta;POMPEIA;POMPEIA;False;2026-03-13;08;BAIXADA;True;2026-06-09;2026;6;2022-2026;True
38824625003247;;4731800;Comércio varejista de combustíveis para veículos automotores;Combustíveis;Baixa/Não direta;VILA REZENDE;VILA REZENDE;False;2026-03-13;02;ATIVA;False;;;;;False
38824625003409;;4731800;Comércio varejista de combustíveis para veículos automotores;Combustíveis;Baixa/Não direta;VILA REZENDE;VILA REZENDE;False;2026-03-13;02;ATIVA;False;;;;;False
65666516000115;;4789001;Comércio varejista de suvenires, bijuterias e artesanatos;Outros varejos;Média;CENTRO;CENTRO;True;2026-03-13;02;ATIVA;False;;;;;False
65684776000113;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CECAP;CECAP;False;2026-03-14;02;ATIVA;False;;;;;False
65722764000136;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;NOVA AMERICA;NOVA AMERICA;False;2026-03-17;08;BAIXADA;True;2026-07-14;2026;7;2022-2026;True
